#meta,export_name,profile_data
#meta,original_variable,beam['profile_data']
#meta,shape,"(5, 800, 7)"
#meta,ndim,3
#meta,size,28000
#meta,export_mode,full
i,j,k,value
0,755,1,0.0
0,755,2,0.0
0,755,3,0.0
0,755,4,0.0
0,755,5,0.0
0,755,6,0.0
0,756,0,0.0
0,756,1,0.0
0,756,2,0.0
0,756,3,0.0
0,756,4,0.0
0,756,5,0.0
0,756,6,0.0
0,757,0,0.0
0,757,1,0.0
0,757,2,0.0
0,757,3,0.0
0,757,4,0.0
0,757,5,0.0
0,757,6,0.0
0,758,0,0.0
0,758,1,0.0
0,758,2,0.0
0,758,3,0.0
0,758,4,0.0
0,758,5,0.0
0,758,6,0.0
0,759,0,0.0
0,759,1,0.0
0,759,2,0.0
0,759,3,0.0
0,759,4,0.0
0,759,5,0.0
0,759,6,0.0
0,760,0,0.0
0,760,1,0.0
0,760,2,0.0
0,760,3,0.0
0,760,4,0.0
0,760,5,0.0
0,760,6,0.0
0,761,0,0.0
0,761,1,0.0
0,761,2,0.0
0,761,3,0.0
0,761,4,0.0
0,761,5,0.0
0,761,6,0.0
0,762,0,0.0
0,762,1,0.0
0,762,2,0.0
0,762,3,0.0
0,762,4,0.0
0,762,5,0.0
0,762,6,0.0
0,763,0,0.0
0,763,1,0.0
0,763,2,0.0
0,763,3,0.0
0,763,4,0.0
0,763,5,0.0
0,763,6,0.0
0,764,0,0.0
0,764,1,0.0
0,764,2,0.0
0,764,3,0.0
0,764,4,0.0
0,764,5,0.0
0,764,6,0.0
0,765,0,0.0
0,765,1,0.0
0,765,2,0.0
0,765,3,0.0
0,765,4,0.0
0,765,5,0.0
0,765,6,0.0
0,766,0,0.0
0,766,1,0.0
0,766,2,0.0
0,766,3,0.0
0,766,4,0.0
0,766,5,0.0
0,766,6,0.0
0,767,0,0.0
0,767,1,0.0
0,767,2,0.0
0,767,3,0.0
0,767,4,0.0
0,767,5,0.0
0,767,6,0.0
0,768,0,0.0
0,768,1,0.0
0,768,2,0.0
0,768,3,0.0
0,768,4,0.0
0,768,5,0.0
0,768,6,0.0
0,769,0,0.0
0,769,1,0.0
0,769,2,0.0
0,769,3,0.0
0,769,4,0.0
0,769,5,0.0
0,769,6,0.0
0,770,0,0.0
0,770,1,0.0
0,770,2,0.0
0,770,3,0.0
0,770,4,0.0
0,770,5,0.0
0,770,6,0.0
0,771,0,0.0
0,771,1,0.0
0,771,2,0.0
0,771,3,0.0
0,771,4,0.0
0,771,5,0.0
0,771,6,0.0
0,772,0,0.0
0,772,1,0.0
0,772,2,0.0
0,772,3,0.0
0,772,4,0.0
0,772,5,0.0
0,772,6,0.0
0,773,0,0.0
0,773,1,0.0
0,773,2,0.0
0,773,3,0.0
0,773,4,0.0
0,773,5,0.0
0,773,6,0.0
0,774,0,0.0
0,774,1,0.0
0,774,2,0.0
0,774,3,0.0
0,774,4,0.0
0,774,5,0.0
0,774,6,0.0
0,775,0,0.0
0,775,1,0.0
0,775,2,0.0
0,775,3,0.0
0,775,4,0.0
0,775,5,0.0
0,775,6,0.0
0,776,0,0.0
0,776,1,0.0
0,776,2,0.0
0,776,3,0.0
0,776,4,0.0
0,776,5,0.0
0,776,6,0.0
0,777,0,0.0
0,777,1,0.0
0,777,2,0.0
0,777,3,0.0
0,777,4,0.0
0,777,5,0.0
0,777,6,0.0
0,778,0,0.0
0,778,1,0.0
0,778,2,0.0
0,778,3,0.0
0,778,4,0.0
0,778,5,0.0
0,778,6,0.0
0,779,0,0.0
0,779,1,0.0
0,779,2,0.0
0,779,3,0.0
0,779,4,0.0
0,779,5,0.0
0,779,6,0.0
0,780,0,0.0
0,780,1,0.0
0,780,2,0.0
0,780,3,0.0
0,780,4,0.0
0,780,5,0.0
0,780,6,0.0
0,781,0,0.0
0,781,1,0.0
0,781,2,0.0
0,781,3,0.0
0,781,4,0.0
0,781,5,0.0
0,781,6,0.0
0,782,0,0.0
0,782,1,0.0
0,782,2,0.0
0,782,3,0.0
0,782,4,0.0
0,782,5,0.0
0,782,6,0.0
0,783,0,0.0
0,783,1,0.0
0,783,2,0.0
0,783,3,0.0
0,783,4,0.0
0,783,5,0.0
0,783,6,0.0
0,784,0,0.0
0,784,1,0.0
0,784,2,0.0
0,784,3,0.0
0,784,4,0.0
0,784,5,0.0
0,784,6,0.0
0,785,0,0.0
0,785,1,0.0
0,785,2,0.0
0,785,3,0.0
0,785,4,0.0
0,785,5,0.0
0,785,6,0.0
0,786,0,0.0
0,786,1,0.0
0,786,2,0.0
0,786,3,0.0
0,786,4,0.0
0,786,5,0.0
0,786,6,0.0
0,787,0,0.0
0,787,1,0.0
0,787,2,0.0
0,787,3,0.0
0,787,4,0.0
0,787,5,0.0
0,787,6,0.0
0,788,0,0.0
0,788,1,0.0
0,788,2,0.0
0,788,3,0.0
0,788,4,0.0
0,788,5,0.0
0,788,6,0.0
0,789,0,0.0
0,789,1,0.0
0,789,2,0.0
0,789,3,0.0
0,789,4,0.0
0,789,5,0.0
0,789,6,0.0
0,790,0,0.0
0,790,1,0.0
0,790,2,0.0
0,790,3,0.0
0,790,4,0.0
0,790,5,0.0
0,790,6,0.0
0,791,0,0.0
0,791,1,0.0
0,791,2,0.0
0,791,3,0.0
0,791,4,0.0
0,791,5,0.0
0,791,6,0.0
0,792,0,0.0
0,792,1,0.0
0,792,2,0.0
0,792,3,0.0
0,792,4,0.0
0,792,5,0.0
0,792,6,0.0
0,793,0,0.0
0,793,1,0.0
0,793,2,0.0
0,793,3,0.0
0,793,4,0.0
0,793,5,0.0
0,793,6,0.0
0,794,0,0.0
0,794,1,0.0
0,794,2,0.0
0,794,3,0.0
0,794,4,0.0
0,794,5,0.0
0,794,6,0.0
0,795,0,0.0
0,795,1,0.0
0,795,2,0.0
0,795,3,0.0
0,795,4,0.0
0,795,5,0.0
0,795,6,0.0
0,796,0,0.0
0,796,1,0.0
0,796,2,0.0
0,796,3,0.0
0,796,4,0.0
0,796,5,0.0
0,796,6,0.0
0,797,0,0.0
0,797,1,0.0
0,797,2,0.0
0,797,3,0.0
0,797,4,0.0
0,797,5,0.0
0,797,6,0.0
0,798,0,0.0
0,798,1,0.0
0,798,2,0.0
0,798,3,0.0
0,798,4,0.0
0,798,5,0.0
0,798,6,0.0
0,799,0,0.0
0,799,1,0.0
0,799,2,0.0
0,799,3,0.0
0,799,4,0.0
0,799,5,0.0
0,799,6,0.0
1,0,0,0.991327765044127
1,0,1,0.004156461167188814
1,0,2,0.004515773788684032
1,0,3,0.11890827131037414
1,0,4,9.290551090666845
1,0,5,44.8568778706871
1,0,6,1.0036452850935775
1,1,0,0.991327765044127
1,1,1,0.004156461167188814
1,1,2,0.004515773788684032
1,1,3,0.11890827131037414
1,1,4,9.290551090666845
1,1,5,44.8568778706871
1,1,6,1.0036452850935775
1,2,0,0.991327765044127
1,2,1,0.004156461167188814
1,2,2,0.004515773788684032
1,2,3,0.11890827131037414
1,2,4,9.290551090666845
1,2,5,44.8568778706871
1,2,6,1.0036452850935775
1,3,0,0.991327765044127
1,3,1,0.004156461167188814
1,3,2,0.004515773788684032
1,3,3,0.11890827131037414
1,3,4,9.290551090666845
1,3,5,44.8568778706871
1,3,6,1.0036452850935775
1,4,0,0.991327765044127
1,4,1,0.004156461167188814
1,4,2,0.004515773788684032
1,4,3,0.11890827131037414
1,4,4,9.290551090666845
1,4,5,44.8568778706871
1,4,6,1.0036452850935775
1,5,0,0.991327765044127
1,5,1,0.004156461167188814
1,5,2,0.004515773788684032
1,5,3,0.11890827131037414
1,5,4,9.290551090666845
1,5,5,44.8568778706871
1,5,6,1.0036452850935775
1,6,0,0.991327765044127
1,6,1,0.004156461167188814
1,6,2,0.004515773788684032
1,6,3,0.11890827131037414
1,6,4,9.290551090666845
1,6,5,44.8568778706871
1,6,6,1.0036452850935775
1,7,0,0.991327765044127
1,7,1,0.004156461167188814
1,7,2,0.004515773788684032
1,7,3,0.11890827131037414
1,7,4,9.290551090666845
1,7,5,44.8568778706871
1,7,6,1.0036452850935775
1,8,0,0.991327765044127
1,8,1,0.004156461167188814
1,8,2,0.004515773788684032
1,8,3,0.11890827131037414
1,8,4,9.290551090666845
1,8,5,44.8568778706871
1,8,6,1.0036452850935775
1,9,0,0.9917960370596699
1,9,1,0.00397500177944837
1,9,2,0.0042289611608817
1,9,3,0.12318670440174805
1,9,4,8.96831700894511
1,9,5,44.86868087972792
1,9,6,1.0039860310745288
1,10,0,0.9921009898974343
1,10,1,0.0039099377294037965
1,10,2,0.00398907237316177
1,10,3,0.14008738725212783
1,10,4,8.526135880795374
1,10,5,44.92027596348041
1,10,6,1.0060186436838794
1,11,0,0.9912774592147793
1,11,1,0.004622716797414311
1,11,2,0.004099823987806322
1,11,3,0.15644421813236142
1,11,4,8.609833440799555
1,11,5,44.97196074868948
1,11,6,1.007300762102658
1,12,0,0.9896467492647834
1,12,1,0.006008172288601413
1,12,2,0.004345078446615286
1,12,3,0.17392858998515964
1,12,4,8.490641640044135
1,12,5,45.036157684161324
1,12,6,1.0084537969540923
1,13,0,0.98845690240062
1,13,1,0.007213920077859463
1,13,2,0.004329177521520578
1,13,3,0.16746499288900307
1,13,4,8.85802209482258
1,13,5,45.011639478870634
1,13,6,1.0114139890559297
1,14,0,0.9864558563854444
1,14,1,0.008920294654636802
1,14,2,0.004623848959918927
1,14,3,0.18680898387417316
1,14,4,8.672156134785572
1,14,5,45.087794891348
1,14,6,1.0107570849084615
1,15,0,0.9849416016166286
1,15,1,0.010419350319262194
1,15,2,0.004639048064109285
1,15,3,0.18841774757905427
1,15,4,8.581675384073176
1,15,5,45.09438120268558
1,15,6,1.0106854239358207
1,16,0,0.9828852843065716
1,16,1,0.012191521518799464
1,16,2,0.0049231941746288475
1,16,3,0.19064983710351258
1,16,4,8.225577331035966
1,16,5,45.10398927108305
1,16,6,1.0099586337084792
1,17,0,0.9791737498304174
1,17,1,0.015367360714628235
1,17,2,0.005458889454954444
1,17,3,0.18945527401723639
1,17,4,8.27515571466961
1,17,5,45.098837911618986
1,17,6,1.0098152713844353
1,18,0,0.9775968895805592
1,18,1,0.017098633413192035
1,18,2,0.00530447700624868
1,18,3,0.20150408050671365
1,18,4,8.691516155509321
1,18,5,45.151035863233815
1,18,6,1.0097367207681316
1,19,0,0.9757944150770428
1,19,1,0.01888157305806921
1,19,2,0.005324011864888072
1,19,3,0.20657677247740439
1,19,4,9.04024779474915
1,19,5,45.17385135897799
1,19,6,1.0101144945203864
1,20,0,0.973308421355527
1,20,1,0.021149769579242896
1,20,2,0.005541809065230203
1,20,3,0.1987453194477542
1,20,4,8.8636280170924
1,20,5,45.138672349838544
1,20,6,1.0095094615520424
1,21,0,0.9714997423749043
1,21,1,0.022909908871756514
1,21,2,0.005590348753339158
1,21,3,0.20432905091007167
1,21,4,8.983202429133023
1,21,5,45.16360805740838
1,21,6,1.0090839834614953
1,22,0,0.9697768993841529
1,22,1,0.02434272680725099
1,22,2,0.005880373808596068
1,22,3,0.20904843057409195
1,22,4,9.146140611448194
1,22,5,45.18540045258541
1,22,6,1.009092269682943
1,23,0,0.9677613254984127
1,23,1,0.026141583618431854
1,23,2,0.006097090883155454
1,23,3,0.20655242578035665
1,23,4,9.416808043850015
1,23,5,45.17380831129097
1,23,6,1.0093202670772365
1,24,0,0.9657441748628779
1,24,1,0.027787747197102218
1,24,2,0.006468077940019862
1,24,3,0.21171739324733285
1,24,4,9.418808954433455
1,24,5,45.19771327199605
1,24,6,1.008940567655384
1,25,0,0.9639226179949492
1,25,1,0.02957161917681613
1,25,2,0.006505762828234609
1,25,3,0.20515466401047236
1,25,4,9.589678799709654
1,25,5,45.167353670414656
1,25,6,1.0093243093466653
1,26,0,0.9622548764468606
1,26,1,0.031269794632455564
1,26,2,0.006475328920683768
1,26,3,0.21694117464070167
1,26,4,9.881396636170775
1,26,5,45.22272663834238
1,26,6,1.0090024209593516
1,27,0,0.9603078847086204
1,27,1,0.032991591624646065
1,27,2,0.006700523666733447
1,27,3,0.21870505596590847
1,27,4,10.01326385317933
1,27,5,45.23100111215718
1,27,6,1.0087801918270047
1,28,0,0.9588804779717854
1,28,1,0.03455985028855275
1,28,2,0.00655967173966176
1,28,3,0.21448073052763225
1,28,4,10.280619656498033
1,28,5,45.21064558625741
1,28,6,1.0097583698871544
1,29,0,0.9569597993678821
1,29,1,0.03642564375437831
1,29,2,0.006614556877739537
1,29,3,0.21698155412152648
1,29,4,10.492876407287923
1,29,5,45.222661057632976
1,29,6,1.0096903703277549
1,30,0,0.9554700161998233
1,30,1,0.037561397732009394
1,30,2,0.0069685860681672415
1,30,3,0.21947619389685186
1,30,4,10.605315139942437
1,30,5,45.23474847572706
1,30,6,1.0099727032145986
1,31,0,0.953480696279835
1,31,1,0.039330406147048386
1,31,2,0.007188897573116515
1,31,3,0.22386777163078733
1,31,4,10.730333946232346
1,31,5,45.256241111883654
1,31,6,1.009699401101407
1,32,0,0.9526149830660429
1,32,1,0.04038175945052241
1,32,2,0.0070032574834348145
1,32,3,0.2279843992143256
1,32,4,10.936308284360186
1,32,5,45.276670472642024
1,32,6,1.00969426798908
1,33,0,0.9506857058091305
1,33,1,0.04199373228785995
1,33,2,0.007320561903009552
1,33,3,0.23439971104416793
1,33,4,11.07399831676134
1,33,5,45.309465730519264
1,33,6,1.0094419563426196
1,34,0,0.9497288271982984
1,34,1,0.043008836611826
1,34,2,0.007262336189875528
1,34,3,0.22878360039247997
1,34,4,11.354269867074462
1,34,5,45.28072568377483
1,34,6,1.0106074430728704
1,35,0,0.9480951653641823
1,35,1,0.044346354475829526
1,35,2,0.007558480159988157
1,35,3,0.23182405998988662
1,35,4,11.415982389228837
1,35,5,45.29626568729567
1,35,6,1.0104445150835604
1,36,0,0.9461998975409458
1,36,1,0.04603740101787401
1,36,2,0.0077627014411802905
1,36,3,0.23192980105213218
1,36,4,11.630562105778473
1,36,5,45.29705657936086
1,36,6,1.0105443210043834
1,37,0,0.9446066703522407
1,37,1,0.0473787231401535
1,37,2,0.00801460650760584
1,37,3,0.2296166741374775
1,37,4,11.797667030530167
1,37,5,45.28491821927288
1,37,6,1.0111491856312997
1,38,0,0.9433741002632753
1,38,1,0.048531170548315114
1,38,2,0.008094729188409613
1,38,3,0.23831718678184838
1,38,4,11.939645716850183
1,38,5,45.32988704521941
1,38,6,1.0105450583526392
1,39,0,0.9418767560823713
1,39,1,0.04985288849034302
1,39,2,0.008270355427285677
1,39,3,0.23913591928415878
1,39,4,12.20441923980809
1,39,5,45.334235087427274
1,39,6,1.011385437051702
1,40,0,0.9403921883563677
1,40,1,0.051218154453998535
1,40,2,0.008389657189633729
1,40,3,0.2357009234360339
1,40,4,12.3482319092798
1,40,5,45.31624794173396
1,40,6,1.0121198516104846
1,41,0,0.9389842390919341
1,41,1,0.05261247601410443
1,41,2,0.008403284893961622
1,41,3,0.24493665165200706
1,41,4,12.578538120400992
1,41,5,45.36522438731605
1,41,6,1.0114945156167519
1,42,0,0.9370506521106511
1,42,1,0.05416481594127014
1,42,2,0.008784531948078756
1,42,3,0.24625629905466503
1,42,4,12.70700705141706
1,42,5,45.372332306031254
1,42,6,1.011661090556623
1,43,0,0.9354420323930205
1,43,1,0.05505189795911062
1,43,2,0.009506069647868964
1,43,3,0.24411155858196654
1,43,4,12.680432261135314
1,43,5,45.36070869377954
1,43,6,1.0116990030544213
1,44,0,0.9344222186859481
1,44,1,0.05615763663321069
1,44,2,0.009420144680841257
1,44,3,0.2511159144992503
1,44,4,12.939558338812073
1,44,5,45.39901280932261
1,44,6,1.011673223262783
1,45,0,0.932996897157691
1,45,1,0.05775101747977551
1,45,2,0.009252085362533594
1,45,3,0.2500552908340265
1,45,4,13.168574582221083
1,45,5,45.393124299431044
1,45,6,1.0123444703988362
1,46,0,0.9317469059764396
1,46,1,0.058832387666890515
1,46,2,0.009420706356669972
1,46,3,0.2564495492984049
1,46,4,13.321767241853145
1,46,5,45.428709409238834
1,46,6,1.0122637861057515
1,47,0,0.9301269971782742
1,47,1,0.06015179409479949
1,47,2,0.009721208726926377
1,47,3,0.26012034990153166
1,47,4,13.408872953222048
1,47,5,45.44964305964557
1,47,6,1.0123072133440663
1,48,0,0.9291144827293201
1,48,1,0.06131731266423611
1,48,2,0.00956820460644379
1,48,3,0.26124450352368483
1,48,4,13.662248050167635
1,48,5,45.45602430738819
1,48,6,1.0128889210466883
1,49,0,0.9279046920049329
1,49,1,0.06260717491290295
1,49,2,0.009488133082164223
1,49,3,0.26470741351032545
1,49,4,13.863854665988214
1,49,5,45.47603900679495
1,49,6,1.0131772124568097
1,50,0,0.925614722272051
1,50,1,0.06422234168162377
1,50,2,0.010162936046325222
1,50,3,0.26654798379003986
1,50,4,14.019807145808533
1,50,5,45.48678984911828
1,50,6,1.0135641251056955
1,51,0,0.9244255846196227
1,51,1,0.06526124031724632
1,51,2,0.010313175063131064
1,51,3,0.27686247816345944
1,51,4,14.191348554166568
1,51,5,45.54836241332165
1,51,6,1.0135102317146303
1,52,0,0.9233159675074014
1,52,1,0.06647825145493046
1,52,2,0.010205781037668166
1,52,3,0.27799365642098944
1,52,4,14.399338388243205
1,52,5,45.55531917070876
1,52,6,1.013723181313225
1,53,0,0.9222661655187216
1,53,1,0.06708650047202076
1,53,2,0.010647334009257534
1,53,3,0.2786283114147733
1,53,4,14.443131587431537
1,53,5,45.55922662986139
1,53,6,1.0137760400042977
1,54,0,0.9211468741619002
1,54,1,0.06819122745312854
1,54,2,0.010661898384971356
1,54,3,0.2810030293477833
1,54,4,14.678211215981566
1,54,5,45.57396349171415
1,54,6,1.0141312838643477
1,55,0,0.9197661574555946
1,55,1,0.06897015420609004
1,55,2,0.011263688338315377
1,55,3,0.28578495503810214
1,55,4,14.744535180018655
1,55,5,45.60384573960134
1,55,6,1.014176715063259
1,56,0,0.9188536478100994
1,56,1,0.0699077025315341
1,56,2,0.0112386496583665
1,56,3,0.2855442256388955
1,56,4,14.931853651048458
1,56,5,45.60199281622873
1,56,6,1.0147065142555358
1,57,0,0.9175712796603154
1,57,1,0.07084454513226393
1,57,2,0.01158417520742069
1,57,3,0.2928535381915917
1,57,4,15.133612503359009
1,57,5,45.64838506039764
1,57,6,1.014183915587132
1,58,0,0.9163401997573699
1,58,1,0.07185693521344125
1,58,2,0.011802865029188786
1,58,3,0.29293359959072396
1,58,4,15.103088214814667
1,58,5,45.64877004402956
1,58,6,1.0151469723151534
1,59,0,0.9149949560538504
1,59,1,0.07275951626752791
1,59,2,0.012245527678621687
1,59,3,0.3023247466576297
1,59,4,15.19785492762744
1,59,5,45.70998749982774
1,59,6,1.014915663698766
1,60,0,0.9136104196371377
1,60,1,0.07404973439129144
1,60,2,0.012339845971570916
1,60,3,0.30036993222271735
1,60,4,15.318733578048912
1,60,5,45.69707804255093
1,60,6,1.0154241253886906
1,61,0,0.9127651870887288
1,61,1,0.07484618813743818
1,61,2,0.01238862477383299
1,61,3,0.3086873714110785
1,61,4,15.50978454630011
1,61,5,45.752939567497805
1,61,6,1.014849425626001
1,62,0,0.9119891511408382
1,62,1,0.07562746721583155
1,62,2,0.012383381643330155
1,62,3,0.3098838062475535
1,62,4,15.71478158473295
1,62,5,45.76062791632996
1,62,6,1.0155814720685945
1,63,0,0.9101649859095469
1,63,1,0.07696659192250704
1,63,2,0.012868422167946147
1,63,3,0.315680328026076
1,63,4,15.840025159933898
1,63,5,45.80022766025788
1,63,6,1.0159888190132083
1,64,0,0.909606896584364
1,64,1,0.07774562515887563
1,64,2,0.012647478256760412
1,64,3,0.3175939888687856
1,64,4,16.05901828300346
1,64,5,45.8136542165248
1,64,6,1.0163052883166601
1,65,0,0.9080643753673001
1,65,1,0.07890823533589147
1,65,2,0.01302738929680845
1,65,3,0.32387707450087777
1,65,4,16.15856021428196
1,65,5,45.857716216624794
1,65,6,1.0158967243694794
1,66,0,0.906143583823493
1,66,1,0.08018471466305098
1,66,2,0.013671701513455994
1,66,3,0.32621543034402434
1,66,4,16.191581445111613
1,66,5,45.87438829849209
1,66,6,1.0165425457913448
1,67,0,0.9049485315008767
1,67,1,0.08094621230260224
1,67,2,0.014105256196521015
1,67,3,0.3277546337182812
1,67,4,16.224399921041353
1,67,5,45.88507629729127
1,67,6,1.0168797295664984
1,68,0,0.9040560989919197
1,68,1,0.08126982343700269
1,68,2,0.01467407757107749
1,68,3,0.33621619267001757
1,68,4,16.287787460186003
1,68,5,45.94641055482583
1,68,6,1.0166163552353928
1,69,0,0.9034230713452094
1,69,1,0.08171989278343116
1,69,2,0.014857035871359451
1,69,3,0.3351060440711138
1,69,4,16.392955117195818
1,69,5,45.64168950630898
1,69,6,1.0167257983685194
1,70,0,0.9028382716717185
1,70,1,0.08243115271969617
1,70,2,0.01473057560858541
1,70,3,0.3389880133582149
1,70,4,16.631618953477805
1,70,5,45.96707596767599
1,70,6,1.0175593064857709
1,71,0,0.901779929352728
1,71,1,0.08340986098500344
1,71,2,0.014810209662268568
1,71,3,0.3485891997727453
1,71,4,16.775884090402823
1,71,5,46.03878423116094
1,71,6,1.0172756888630232
1,72,0,0.9002390284313615
1,72,1,0.0843056080990448
1,72,2,0.015455363469593569
1,72,3,0.34976669746321865
1,72,4,16.838428561830852
1,72,5,46.04691149007607
1,72,6,1.0176570943916503
1,73,0,0.8990922324718551
1,73,1,0.08474978788091196
1,73,2,0.01615797964723303
1,73,3,0.35402366335179847
1,73,4,16.7956263980922
1,73,5,45.38936752075219
1,73,6,1.0179156342956865
1,74,0,0.8979678234101751
1,74,1,0.08588032288762712
1,74,2,0.016151853702197853
1,74,3,0.3562375056484859
1,74,4,16.832167798129504
1,74,5,45.40568436452973
1,74,6,1.017770130445558
1,75,0,0.8974397434126807
1,75,1,0.0863280822453358
1,75,2,0.016232174341983523
1,75,3,0.36272255907028034
1,75,4,16.98441828372369
1,75,5,45.29702718661176
1,75,6,1.0177606254509897
1,76,0,0.8960962696450618
1,76,1,0.08748023829565228
1,76,2,0.01642349205928582
1,76,3,0.36555623689551775
1,76,4,17.0434626514402
1,76,5,45.3243908618136
1,76,6,1.0183788505703506
1,77,0,0.89529627540779
1,77,1,0.08769592731814099
1,77,2,0.01700779727406907
1,77,3,0.3736358877453817
1,77,4,17.10214126950145
1,77,5,45.35254877128028
1,77,6,1.0179094155009818
1,78,0,0.8942801841129792
1,78,1,0.08823195016880109
1,78,2,0.01748786571821974
1,78,3,0.3749571524376457
1,78,4,17.160732778022073
1,78,5,45.381554232299436
1,78,6,1.018522519297276
1,79,0,0.8931129940751459
1,79,1,0.08901761735020507
1,79,2,0.017869388574649044
1,79,3,0.3806559810615859
1,79,4,17.219105554280027
1,79,5,45.411385545514754
1,79,6,1.0182481360712354
1,80,0,0.8922385272986858
1,80,1,0.08922406603197729
1,80,2,0.018537406669336974
1,80,3,0.385579500030226
1,80,4,17.277185831194167
1,80,5,45.44210180449605
1,80,6,1.0181286613251692
1,81,0,0.8912051929880482
1,81,1,0.08992004746003535
1,81,2,0.01887475955191648
1,81,3,0.38834631255847907
1,81,4,17.335320592671472
1,81,5,45.473662920194364
1,81,6,1.0189501264227576
1,82,0,0.8899003633511158
1,82,1,0.09116233182316977
1,82,2,0.018937304825714436
1,82,3,0.3947062770535909
1,82,4,17.393189291729655
1,82,5,45.506060641529714
1,82,6,1.0189855282606142
1,83,0,0.8893548074257553
1,83,1,0.0911439777902374
1,83,2,0.01950121478400723
1,83,3,0.40147709003301846
1,83,4,17.450429477743242
1,83,5,45.53944059150523
1,83,6,1.019080272633211
1,84,0,0.8877222843705077
1,84,1,0.09226987770469616
1,84,2,0.020007837924796094
1,84,3,0.40982453481815134
1,84,4,17.6250027129692
1,84,5,45.569372596650226
1,84,6,1.019320030211968
1,85,0,0.8866924061136248
1,85,1,0.09283395240885056
1,85,2,0.020473641477524677
1,85,3,0.41445336623482054
1,85,4,17.682006055348893
1,85,5,45.60034961987856
1,85,6,1.0194311382008556
1,86,0,0.8857928916683991
1,86,1,0.0930055309243821
1,86,2,0.021201577407218723
1,86,3,0.4219722093178737
1,86,4,17.729969018838297
1,86,5,45.55675710815312
1,86,6,1.019254416565465
1,87,0,0.8848238295779887
1,87,1,0.09396724916530391
1,87,2,0.021208921256707574
1,87,3,0.4273109054602268
1,87,4,17.760760410767393
1,87,5,45.49222151176078
1,87,6,1.0191492381783593
1,88,0,0.8835357503487644
1,88,1,0.09478443711341358
1,88,2,0.021679812537822103
1,88,3,0.43429766430300387
1,88,4,17.816942545418378
1,88,5,45.52506977533014
1,88,6,1.0189762981032253
1,89,0,0.8826579245182924
1,89,1,0.0954168123971886
1,89,2,0.021925263084519083
1,89,3,0.4357928769148192
1,89,4,17.873118847236
1,89,5,45.55845582298961
1,89,6,1.0196844715323532
1,90,0,0.8819195665763039
1,90,1,0.09669979158413453
1,90,2,0.021380641839561496
1,90,3,0.44317515468937574
1,90,4,18.291979451709807
1,90,5,46.07701736293077
1,90,6,1.0198149027288
1,91,0,0.8808550014623289
1,91,1,0.09167318851164227
1,91,2,0.027471810026028925
1,91,3,0.4461242291537585
1,91,4,16.807232748494837
1,91,5,43.82336374848121
1,91,6,1.017951718944538
1,92,0,0.8804623853955924
1,92,1,0.09177040538839856
1,92,2,0.027767209216009045
1,92,3,0.4548049776362407
1,92,4,17.01749830004661
1,92,5,43.81035962534531
1,92,6,1.0173874313830313
1,93,0,0.879537392557738
1,93,1,0.09233561971852844
1,93,2,0.02812698772373367
1,93,3,0.4575376538343484
1,93,4,17.0740819154751
1,93,5,43.76672185107997
1,93,6,1.017966722174761
1,94,0,0.8785724268992234
1,94,1,0.09305167827506833
1,94,2,0.028375894825708126
1,94,3,0.4631803614825768
1,94,4,17.132813573503306
1,94,5,43.78938371145103
1,94,6,1.0181245635712108
1,95,0,0.8779042152069509
1,95,1,0.09323948984065572
1,95,2,0.028856294952393426
1,95,3,0.4693267417533604
1,95,4,17.16975923406398
1,95,5,43.80359217585762
1,95,6,1.0178978977973585
1,96,0,0.877176504773812
1,96,1,0.09367234334028537
1,96,2,0.02915115188590263
1,96,3,0.4721939231445299
1,96,4,17.22796199962922
1,96,5,43.8262636211025
1,96,6,1.0182558005115976
1,97,0,0.8760501477149404
1,97,1,0.09445122501186247
1,97,2,0.029498627273197187
1,97,3,0.4776876985758506
1,97,4,17.28602375962559
1,97,5,43.84895437272692
1,97,6,1.0183792128998976
1,98,0,0.875134122229593
1,98,1,0.09399263597869571
1,98,2,0.030873241791711303
1,98,3,0.48447402747283286
1,98,4,16.95677798803845
1,98,5,43.860708229697494
1,98,6,1.017485015171508
1,99,0,0.8744160807682099
1,99,1,0.09440787958078323
1,99,2,0.03117603965100691
1,99,3,0.4922141698743058
1,99,4,17.01548629750401
1,99,5,43.883441660132355
1,99,6,1.017078212619807
1,100,0,0.8736779114310754
1,100,1,0.09419849636070496
